text;language;label;cleaned_text;tokens
يجذب;arabic;clean;يجذب;['يجذب']
يجعل قبيحاً;arabic;toxic;يجعل قبيحا;['يجعل', 'قبيحا']
يجمّل;arabic;clean;يجمل;['يجمل']
يجنّن;arabic;toxic;يجنن;['يجنن']
يجوّع;arabic;toxic;يجوع;['يجوع']
يحاكم;arabic;clean;يحاكم;['يحاكم']
يحبّ;arabic;clean;يحب;['يحب']
يحبط;arabic;toxic;يحبط;['يحبط']
يحتفل به;arabic;clean;يحتفل;['يحتفل']
يحتقر;arabic;toxic;يحتقر;['يحتقر']
يحتكر;arabic;toxic;يحتكر;['يحتكر']
يحدّد;arabic;clean;يحدد;['يحدد']
يحذّر;arabic;toxic;يحذر;['يحذر']
يحرج;arabic;toxic;يحرج;['يحرج']
يحرّر;arabic;clean;يحرر;['يحرر']
يحرم;arabic;toxic;يحرم;['يحرم']
يحزن;arabic;clean;يحزن;['يحزن']
يحسد;arabic;toxic;يحسد;['يحسد']
يحسّن;arabic;clean;يحسن;['يحسن']
يحطّ;arabic;toxic;يحط;['يحط']
يحطّم;arabic;toxic;يحطم;['يحطم']
يحفّز;arabic;clean;يحفز;['يحفز']
يحل المشكلة;arabic;clean;يحل المشكله;['يحل', 'المشكله']
يحلّ;arabic;clean;يحل;['يحل']
يحلل;arabic;clean;يحلل;['يحلل']
يحلّ المشكلة;arabic;clean;يحل المشكله;['يحل', 'المشكله']
يحمّس;arabic;clean;يحمس;['يحمس']
يحمي;arabic;clean;يحمي;['يحمي']
يحيون;arabic;clean;يحيون;['يحيون']
يحيّي;arabic;clean;يحيي;['يحيي']
يختفي;arabic;clean;يختفي;['يختفي']
يختلف;arabic;clean;يختلف;['يختلف']
يخدّر;arabic;toxic;يخدر;['يخدر']
يخدع;arabic;toxic;يخدع;['يخدع']
يخذل;arabic;toxic;يخذل;['يخذل']
يخفّف;arabic;clean;يخفف;['يخفف']
يخنق;arabic;toxic;يخنق;['يخنق']
يخون;arabic;toxic;يخون;['يخون']
يخوّف;arabic;toxic;يخوف;['يخوف']
يخيب أمل;arabic;toxic;يخيب امل;['يخيب', 'امل']
يخيف;arabic;toxic;يخيف;['يخيف']
يدّعي;arabic;toxic;يدعي;['يدعي']
يدفّئ;arabic;clean;يدفي;['يدفي']
يدمّر;arabic;toxic;يدمر;['يدمر']
يدين;arabic;toxic;يدين;['يدين']
يذلّ;arabic;toxic;يذل;['يذل']
يذهل;arabic;clean;يذهل;['يذهل']
يرتاح;arabic;clean;يرتاح;['يرتاح']
يرتّب;arabic;clean;يرتب;['يرتب']
يرتجف;arabic;clean;يرتجف;['يرتجف']
يرتكب;arabic;toxic;يرتكب;['يرتكب']
يرحّب ب;arabic;clean;يرحب;['يرحب']
يردّ بانفعال;arabic;toxic;يرد بانفعال;['يرد', 'بانفعال']
يرضى;arabic;clean;يرضي;['يرضي']
يرعب;arabic;clean;يرعب;['يرعب']
يرهب;arabic;toxic;يرهب;['يرهب']
يروّج له;arabic;clean;يروج;['يروج']
يروّع;arabic;toxic;يروع;['يروع']
يزجر;arabic;toxic;يزجر;['يزجر']
يزعج;arabic;toxic;يزعج;['يزعج']
يزيد مبيعات;arabic;clean;يزيد مبيعات;['يزيد', 'مبيعات']
يزيّن;arabic;clean;يزين;['يزين']
يساعد;arabic;clean;يساعد;['يساعد']
يستاء;arabic;toxic;يستاء;['يستاء']
يستاء منه;arabic;toxic;يستاء;['يستاء']
يستحسن;arabic;clean;يستحسن;['يستحسن']
يستسخف;arabic;toxic;يستسخف;['يستسخف']
يستعبد;arabic;toxic;يستعبد;['يستعبد']
يستغل;arabic;toxic;يستغل;['يستغل']
يستقيل;arabic;clean;يستقيل;['يستقيل']
يستلم;arabic;clean;يستلم;['يستلم']
يسحر;arabic;toxic;يسحر;['يسحر']
يسحق;arabic;toxic;يسحق;['يسحق']
يسخر منه;arabic;toxic;يسخر;['يسخر']
يسدّد;arabic;clean;يسدد;['يسدد']
يسرّ;arabic;clean;يسر;['يسر']
يسرق;arabic;toxic;يسرق;['يسرق']
يسلّي;arabic;clean;يسلي;['يسلي']
يسوء;arabic;toxic;يسوء;['يسوء']
يسيء استعمال;arabic;toxic;يسيء استعمال;['يسيء', 'استعمال']
يسيء الفهم;arabic;toxic;يسيء الفهم;['يسيء', 'الفهم']
يسيئ تصرف;arabic;toxic;يسيي تصرف;['يسيي', 'تصرف']
يسيء فهم;arabic;toxic;يسيء فهم;['يسيء', 'فهم']
يسيطر;arabic;toxic;يسيطر;['يسيطر']
يشتكي;arabic;toxic;يشتكي;['يشتكي']
يشتم;arabic;toxic;يشتم;['يشتم']
يشجب;arabic;clean;يشجب;['يشجب']
يشجع;arabic;clean;يشجع;['يشجع']
يشعر بالخجل;arabic;clean;يشعر بالخجل;['يشعر', 'بالخجل']
يشغل;arabic;clean;يشغل;['يشغل']
يشمئز من;arabic;toxic;يشميز;['يشميز']
يشوّش;arabic;toxic;يشوش;['يشوش']
يشيع;arabic;clean;يشيع;['يشيع']
يصالح;arabic;clean;يصالح;['يصالح']
يصدّق;arabic;clean;يصدق;['يصدق']
يصرف إنتباهه;arabic;clean;يصرف انتباهه;['يصرف', 'انتباهه']
يصطدم;arabic;toxic;يصطدم;['يصطدم']
يصعّد;arabic;toxic;يصعد;['يصعد']
يصعق;arabic;toxic;يصعق;['يصعق']
يضايق;arabic;toxic;يضايق;['يضايق']
يُضحّي بـ;arabic;clean;يضحي بـ;['يضحي', 'بـ']
يضطهد;arabic;toxic;يضطهد;['يضطهد']
يضعف;arabic;clean;يضعف;['يضعف']
يضغط;arabic;clean;يضغط;['يضغط']
يضمن;arabic;clean;يضمن;['يضمن']
يضيء;arabic;clean;يضيء;['يضيء']
يطالب;arabic;clean;يطالب;['يطالب']
يطرد;arabic;toxic;يطرد;['يطرد']
يطلق;arabic;clean;يطلق;['يطلق']
يطمأن;arabic;clean;يطمان;['يطمان']
يعادي;arabic;toxic;يعادي;['يعادي']
يعاقب;arabic;toxic;يعاقب;['يعاقب']
يعاني;arabic;toxic;يعاني;['يعاني']
يعتذر;arabic;clean;يعتذر;['يعتذر']
يعترف;arabic;clean;يعترف;['يعترف']
يعذّب;arabic;toxic;يعذب;['يعذب']
يعزّ;arabic;clean;يعز;['يعز']
يعزل;arabic;clean;يعزل;['يعزل']
يعشق;arabic;clean;يعشق;['يعشق']
يعفي;arabic;clean;يعفي;['يعفي']
يعيد;arabic;clean;يعيد;['يعيد']
يغازل;arabic;toxic;يغازل;['يغازل']
يغرق;arabic;toxic;يغرق;['يغرق']
يغري;arabic;toxic;يغري;['يغري']
يغش;arabic;toxic;يغش;['يغش']
يغضب;arabic;toxic;يغضب;['يغضب']
يغمر;arabic;clean;يغمر;['يغمر']
يفرض;arabic;clean;يفرض;['يفرض']
يفرغ;arabic;clean;يفرغ;['يفرغ']
يفزع;arabic;toxic;يفزع;['يفزع']
يفسد;arabic;toxic;يفسد;['يفسد']
يفشل;arabic;toxic;يفشل;['يفشل']
يفقد;arabic;clean;يفقد;['يفقد']
يقاطع;arabic;toxic;يقاطع;['يقاطع']
يقبل;arabic;clean;يقبل;['يقبل']
يقتنع;arabic;clean;يقتنع;['يقتنع']
يقدّر;arabic;clean;يقدر;['يقدر']
يقزّز;arabic;toxic;يقزز;['يقزز']
يقسم;arabic;clean;يقسم;['يقسم']
يقلّل من تقدير;arabic;toxic;يقلل تقدير;['يقلل', 'تقدير']
يقمع;arabic;toxic;يقمع;['يقمع']
يقوّض;arabic;toxic;يقوض;['يقوض']
يقوّي;arabic;clean;يقوي;['يقوي']
يكرّس;arabic;clean;يكرس;['يكرس']
يكره;arabic;toxic;يكره;['يكره']
يكره بشدّة;arabic;toxic;يكره بشده;['يكره', 'بشده']
يلقّن;arabic;clean;يلقن;['يلقن']
يلهم;arabic;clean;يلهم;['يلهم']
يلوّث;arabic;toxic;يلوث;['يلوث']
يليّن;arabic;clean;يلين;['يلين']
يمثّل;arabic;clean;يمثل;['يمثل']
يمجّد;arabic;clean;يمجد;['يمجد']
يمدّد;arabic;clean;يمدد;['يمدد']
يمرض;arabic;clean;يمرض;['يمرض']
يمقُت;arabic;toxic;يمقت;['يمقت']
يمقُت بشدة;arabic;toxic;يمقت بشده;['يمقت', 'بشده']
يمنع;arabic;toxic;يمنع;['يمنع']
يناضل;arabic;toxic;يناضل;['يناضل']
يناقض;arabic;toxic;يناقض;['يناقض']
ينبذ;arabic;toxic;ينبذ;['ينبذ']
ينتظر;arabic;clean;ينتظر;['ينتظر']
ينتقد;arabic;toxic;ينتقد;['ينتقد']
ينتن;arabic;toxic;ينتن;['ينتن']
ينتهك;arabic;toxic;ينتهك;['ينتهك']
ينجح;arabic;clean;ينجح;['ينجح']
ينجز;arabic;clean;ينجز;['ينجز']
ينخفض;arabic;clean;ينخفض;['ينخفض']
يندب;arabic;clean;يندب;['يندب']
يندفع;arabic;toxic;يندفع;['يندفع']
ينسّق;arabic;clean;ينسق;['ينسق']
ينشّط;arabic;clean;ينشط;['ينشط']
ينكر;arabic;toxic;ينكر;['ينكر']
يهدّئ;arabic;clean;يهدي;['يهدي']
يهدّد;arabic;toxic;يهدد;['يهدد']
يهرّب;arabic;toxic;يهرب;['يهرب']
يهلّل;arabic;clean;يهلل;['يهلل']
يهمل;arabic;toxic;يهمل;['يهمل']
يهول;arabic;toxic;يهول;['يهول']
يهين;arabic;toxic;يهين;['يهين']
يهيّب;arabic;clean;يهيب;['يهيب']
يواجه;arabic;clean;يواجه;['يواجه']
يوافق;arabic;clean;يوافق;['يوافق']
يوصي به;arabic;clean;يوصي;['يوصي']
يوضّح;arabic;clean;يوضح;['يوضح']
جامعة;arabic;clean;جامعه;['جامعه']
كلية;arabic;clean;كليه;['كليه']
قسم;arabic;clean;قسم;['قسم']
تخصص;arabic;clean;تخصص;['تخصص']
دراسة;arabic;clean;دراسه;['دراسه']
محاضرة;arabic;clean;محاضره;['محاضره']
مقرر;arabic;clean;مقرر;['مقرر']
مشروع تخرج;arabic;clean;مشروع تخرج;['مشروع', 'تخرج']
أستاذ;arabic;clean;استاذ;['استاذ']
أستاذة;arabic;clean;استاذه;['استاذه']
طالب;arabic;clean;طالب;['طالب']
طالبة;arabic;clean;طالبه;['طالبه']
خريج;arabic;clean;خريج;['خريج']
خريجة;arabic;clean;خريجه;['خريجه']
سنة دراسية;arabic;clean;سنه دراسيه;['سنه', 'دراسيه']
عام دراسي;arabic;clean;عام دراسي;['عام', 'دراسي']
امتحان;arabic;clean;امتحان;['امتحان']
بحث;arabic;clean;بحث;['بحث']
مكتبة;arabic;clean;مكتبه;['مكتبه']
معمل;arabic;clean;معمل;['معمل']
ورش عمل;arabic;clean;ورش عمل;['ورش', 'عمل']
برنامج أكاديمي;arabic;clean;برنامج اكاديمي;['برنامج', 'اكاديمي']
تدريب جامعي;arabic;clean;تدريب جامعي;['تدريب', 'جامعي']
منهج دراسي;arabic;clean;منهج دراسي;['منهج', 'دراسي']
نشاط طلابي;arabic;clean;نشاط طلابي;['نشاط', 'طلابي']
ندوة;arabic;clean;ندوه;['ندوه']
محاضرة عامة;arabic;clean;محاضره عامه;['محاضره', 'عامه']
جامعة حكومية;arabic;clean;جامعه حكوميه;['جامعه', 'حكوميه']
جامعة خاصة;arabic;clean;جامعه خاصه;['جامعه', 'خاصه']
مرافق جامعية;arabic;clean;مرافق جامعيه;['مرافق', 'جامعيه']
البحث العلمي;arabic;clean;البحث العلمي;['البحث', 'العلمي']
حلوان;arabic;clean;حلوان;['حلوان']
مدرج;arabic;clean;مدرج;['مدرج']
توظيف للخريجين;arabic;clean;توظيف للخريجين;['توظيف', 'للخريجين']
مسار وظيفي;arabic;clean;مسار وظيفي;['مسار', 'وظيفي']
توجيه للخريجين;arabic;clean;توجيه للخريجين;['توجيه', 'للخريجين']
إعداد مهني;arabic;clean;اعداد مهني;['اعداد', 'مهني']
مهارات عملية;arabic;clean;مهارات عمليه;['مهارات', 'عمليه']
تدريب مهني;arabic;clean;تدريب مهني;['تدريب', 'مهني']
تجربة تدريبية;arabic;clean;تجربه تدريبيه;['تجربه', 'تدريبيه']
فرص عمل حقيقية;arabic;clean;فرص عمل حقيقيه;['فرص', 'عمل', 'حقيقيه']
تطوير مهني;arabic;clean;تطوير مهني;['تطوير', 'مهني']
تدريب عملي;arabic;clean;تدريب عملي;['تدريب', 'عملي']
برنامج تدريبي;arabic;clean;برنامج تدريبي;['برنامج', 'تدريبي']
وظائف بدوام كامل;arabic;clean;وظايف بدوام كامل;['وظايف', 'بدوام', 'كامل']
وظائف بدوام جزئي;arabic;clean;وظايف بدوام جزيي;['وظايف', 'بدوام', 'جزيي']
مشاريع تخرج;arabic;clean;مشاريع تخرج;['مشاريع', 'تخرج']
تدريب صيفي;arabic;clean;تدريب صيفي;['تدريب', 'صيفي']
تدريب داخلي;arabic;clean;تدريب داخلي;['تدريب', 'داخلي']
فرص تدريبية دولية;arabic;clean;فرص تدريبيه دوليه;['فرص', 'تدريبيه', 'دوليه']
تدريب عن بعد;arabic;clean;تدريب;['تدريب']
تعلم مستمر;arabic;clean;تعلم مستمر;['تعلم', 'مستمر']
إعداد لسوق العمل;arabic;clean;اعداد لسوق العمل;['اعداد', 'لسوق', 'العمل']
استشارات مهنية;arabic;clean;استشارات مهنيه;['استشارات', 'مهنيه']
توجيه مهني للخريجين;arabic;clean;توجيه مهني للخريجين;['توجيه', 'مهني', 'للخريجين']
خطة مهنية;arabic;clean;خطه مهنيه;['خطه', 'مهنيه']
فرص تدريبية للشباب;arabic;clean;فرص تدريبيه للشباب;['فرص', 'تدريبيه', 'للشباب']
تطوير الذات;arabic;clean;تطوير الذات;['تطوير', 'الذات']
توظيف مؤقت;arabic;clean;توظيف موقت;['توظيف', 'موقت']
مسار تدريبي;arabic;clean;مسار تدريبي;['مسار', 'تدريبي']
تحضير مقابلات;arabic;clean;تحضير مقابلات;['تحضير', 'مقابلات']
فرص تدريبية للشركات;arabic;clean;فرص تدريبيه للشركات;['فرص', 'تدريبيه', 'للشركات']
تجربة عملية;arabic;clean;تجربه عمليه;['تجربه', 'عمليه']
شبكة مهنية;arabic;clean;شبكه مهنيه;['شبكه', 'مهنيه']
استفسار;arabic;clean;استفسار;['استفسار']
سؤال;arabic;clean;سوال;['سوال']
استشارة;arabic;clean;استشاره;['استشاره']
استعلام;arabic;clean;استعلام;['استعلام']
معلومة;arabic;clean;معلومه;['معلومه']
توضيح;arabic;clean;توضيح;['توضيح']
شرح;arabic;clean;شرح;['شرح']
تفاصيل;arabic;clean;تفاصيل;['تفاصيل']
تساؤل;arabic;clean;تساول;['تساول']
استفهام;arabic;clean;استفهام;['استفهام']
إجابة;arabic;clean;اجابه;['اجابه']
توجيه;arabic;clean;توجيه;['توجيه']
نصيحة;arabic;clean;نصيحه;['نصيحه']
مراجعة;arabic;clean;مراجعه;['مراجعه']
توضيح الشروط;arabic;clean;توضيح الشروط;['توضيح', 'الشروط']
ملاحظات;arabic;clean;ملاحظات;['ملاحظات']
اقتراح;arabic;clean;اقتراح;['اقتراح']
استشارة مهنية;arabic;clean;استشاره مهنيه;['استشاره', 'مهنيه']
استفسار وظيفي;arabic;clean;استفسار وظيفي;['استفسار', 'وظيفي']
سؤال تدريبي;arabic;clean;سوال تدريبي;['سوال', 'تدريبي']
توضيح فرص العمل;arabic;clean;توضيح فرص العمل;['توضيح', 'فرص', 'العمل']
طلب مساعدة;arabic;clean;طلب مساعده;['طلب', 'مساعده']
استفسار عن التدريب;arabic;clean;استفسار التدريب;['استفسار', 'التدريب']
سؤال عن المقابلة;arabic;clean;سوال المقابله;['سوال', 'المقابله']
سؤال عن الوظيفة;arabic;clean;سوال الوظيفه;['سوال', 'الوظيفه']
استعلام عن الفرص;arabic;clean;استعلام الفرص;['استعلام', 'الفرص']
تقديم استفسار;arabic;clean;تقديم استفسار;['تقديم', 'استفسار']
توجيه استفسار;arabic;clean;توجيه استفسار;['توجيه', 'استفسار']
تخرج;arabic;clean;تخرج;['تخرج']
فرص;arabic;clean;فرص;['فرص']
وظائف;arabic;clean;وظايف;['وظايف']
توظيف;arabic;clean;توظيف;['توظيف']
تدريب;arabic;clean;تدريب;['تدريب']
تدريبات;arabic;clean;تدريبات;['تدريبات']
خبرة;arabic;clean;خبره;['خبره']
مهارات;arabic;clean;مهارات;['مهارات']
سيرة ذاتية;arabic;clean;سيره ذاتيه;['سيره', 'ذاتيه']
مقابلة;arabic;clean;مقابله;['مقابله']
عمل;arabic;clean;عمل;['عمل']
وظيفة;arabic;clean;وظيفه;['وظيفه']
شركة;arabic;clean;شركه;['شركه']
مشروع;arabic;clean;مشروع;['مشروع']
تطوير;arabic;clean;تطوير;['تطوير']
تعليم;arabic;clean;تعليم;['تعليم']
مسار مهني;arabic;clean;مسار مهني;['مسار', 'مهني']
فرص تدريبية;arabic;clean;فرص تدريبيه;['فرص', 'تدريبيه']
توظيف مباشر;arabic;clean;توظيف مباشر;['توظيف', 'مباشر']
فرص مستقبلية;arabic;clean;فرص مستقبليه;['فرص', 'مستقبليه']
توجيه مهني;arabic;clean;توجيه مهني;['توجيه', 'مهني']
